UserId,relevantes_teste,hits,Precision@10,Recall@10,HitRate@10,NDCG@10,MAP@10,candidatos_avaliados
A35N7P8CB13AB,1,1,0.1,1.0,1.0,1.0,1.0,2000
A3GV75YMLZA87O,2,0,0.0,0.0,0.0,0.0,0.0,2000
A2J831LFSPG5D1,1,0,0.0,0.0,0.0,0.0,0.0,2000
AGW1F5N8HV3AS,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A3MGT5S849R28T,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A2WKYCCXDLG9O3,4,1,0.1,0.25,1.0,0.3903800499921017,0.25,2000
AJ3FY4QHTOUKC,2,0,0.0,0.0,0.0,0.0,0.0,2000
A2AWH1BQSIU5CG,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A2KEBMHZJU24EL,2,0,0.0,0.0,0.0,0.0,0.0,2000
ASW22V6LI995Z,1,0,0.0,0.0,0.0,0.0,0.0,2000
AB094YABX21WQ,5,1,0.1,0.2,1.0,0.3391602052736161,0.2,2000
A1V7ZYRVRGT9F5,1,0,0.0,0.0,0.0,0.0,0.0,2000
A3CYUUXAI6BJN2,2,0,0.0,0.0,0.0,0.0,0.0,2000
A32HS17F43SEGP,1,0,0.0,0.0,0.0,0.0,0.0,2000
AA98O5326L88T,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2Z82NQ5XVGZC0,2,0,0.0,0.0,0.0,0.0,0.0,2000
A1VJ7HYM1EC94M,1,0,0.0,0.0,0.0,0.0,0.0,2000
A19ZYLDE9R5P9U,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A2TBAUW2W7J538,2,0,0.0,0.0,0.0,0.0,0.0,2000
ACNI85ASYC6P4,2,0,0.0,0.0,0.0,0.0,0.0,2000
A1HEYOCGY8YQC4,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A120BPRX233DLL,2,0,0.0,0.0,0.0,0.0,0.0,2000
A1FBWA3ZGJWSW8,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A3GWHQZRN9Q3AN,1,0,0.0,0.0,0.0,0.0,0.0,2000
ADIL8KZJ2ZBT4,1,0,0.0,0.0,0.0,0.0,0.0,2000
A21N1PT1A908KW,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
AC62OK938MBCK,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1BCJRK9AO9GAX,1,1,0.1,1.0,1.0,1.0,1.0,2000
A1OYX4D9AVGU4N,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A3D03P6CPF7PUL,2,2,0.2,1.0,1.0,1.0,1.0,2000
A3DTSH9W8K6BP4,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1I6KPUPD5OUEL,2,0,0.0,0.0,0.0,0.0,0.0,2000
A3FCVWADMTC6FP,3,0,0.0,0.0,0.0,0.0,0.0,2000
A2HCTHV11FYJA9,2,0,0.0,0.0,0.0,0.0,0.0,2000
AUE7E97F248OK,3,0,0.0,0.0,0.0,0.0,0.0,2000
A2K0SKIFKQ4RWL,1,0,0.0,0.0,0.0,0.0,0.0,2000
A3NWN21HH5CEWZ,1,0,0.0,0.0,0.0,0.0,0.0,2000
A3M3CXC2I4JW9T,3,3,0.3,1.0,1.0,1.0,1.0,2000
AU88HPYW5PZJD,1,0,0.0,0.0,0.0,0.0,0.0,2000
A8AOI6SNSGY6,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2UMC55JG4SNB3,1,1,0.1,1.0,1.0,1.0,1.0,2000
AGKTBRG9GCLWK,1,1,0.1,1.0,1.0,1.0,1.0,2000
A8LE1433WIXI1,3,0,0.0,0.0,0.0,0.0,0.0,2000
A28EC37OOBS1JT,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2P6QIM8V4Q35E,2,0,0.0,0.0,0.0,0.0,0.0,2000
